"","lon","lat","ubc_mat","ubc_map","ubc_cmd","elevuse_m","ci_rng"
"1510",-69.43126,44.68186,6.3,1077,171,55,3.81779166666667
"1511",-69.59132,44.93246,5.4,1033,168,76,3.06391666666667
"1512",-69.41066,44.79917,5.9,1064,160,81,2.92896428571429
"1513",-69.77184,44.81926,5.8,1032,150,137,4.10066666666667
"1514",-69.22557,44.89015,5.4,1062,147,102,4.38805555555556
"1515",-69.6018,44.88828,5.8,1052,153,130,3.4597
"1516",-69.94827,44.88932,5.5,1027,153,111,4.17027272727273
"1517",-70.26729,44.03853,7.1,1158,139,110,4.694625
"1518",-70.6403,44.03985,6.4,1171,139,109,3.51025
"1519",-70.27684,44.18396,6.3,1153,141,146,3.47586363636364
"1520",-70.8118,44.25917,5.6,1150,123,230,3.15505
"1521",-70.989,44.15453,6.7,1162,139,153,2.79069444444444
"1522",-70.10719,44.26227,6.4,1125,141,130,4.33316666666666
"1523",-70.47738,44.22614,5.7,1133,116,275,3.43635714285714
"1524",-70.27107,44.45568,6,1108,139,144,3.2025
"1525",-70.48578,44.39963,5.9,1097,117,273,2.71514705882353
"1526",-70.52344,44.51263,6,1144,95,235,4.346
"1527",-70.81745,44.38858,6,1121,125,267,2.9625
"1528",-70.99455,44.45127,4,1276,43,625,4.1975
"1529",-70.32315,44.59924,5.3,1210,71,360,2.7921
"1530",-70.97685,44.57737,3.8,1288,13,741,4.8795
"1531",-70.45436,44.66386,5.3,1136,101,301,4.34505555555555
"1532",-70.64211,44.73301,4.9,1091,110,249,3.521
"1533",-70.48554,44.80508,4.2,1276,56,421,2.85634375
"1534",-70.8222,44.81973,3.3,1053,57,599,3.71008333333333
"1535",-70.27647,44.87347,4.5,1216,51,448,3.27631818181818
"1536",-70.59517,45.05444,2.9,1175,27,765,4.02185714285714
"1537",-71.31836,44.02802,4.4,1324,20,550,3.44907142857143
"1538",-71.66558,44.01973,5.1,1309,13,592,3.28833333333333
"1539",-71.13789,44.2361,3.4,1629,0,871,4.85375
"1540",-71.49881,44.23445,3.4,1277,5,709,2.35857142857143
"1541",-71.84633,44.19706,5,971,114,358,3.074375
"1542",-71.85544,44.36452,5,947,129,326,3.19286363636364
"1543",-71.34029,44.44385,4.4,1290,10,596,3.89428571428571
"1544",-71.68282,44.43069,5,917,145,304,3.65663636363636
"1545",-71.16678,44.66007,4.5,954,128,400,3.57084615384615
"1546",-71.51311,44.64728,4.6,1008,98,431,3.5115
"1547",-71.87441,44.65266,4.2,1088,65,429,5.10254166666667
"1548",-71.00227,44.86985,4.1,986,92,446,2.5621
"1549",-71.42252,44.80811,3.5,1168,17,611,4.14333333333333
"1550",-71.59972,44.76087,4.4,1171,23,581,4.06725
"1551",-71.71224,44.86495,4.2,1098,45,452,4.90345
"1552",-71.87728,44.78804,3.9,1168,26,532,7.752
"1553",-71.96079,44.06409,5.4,925,129,372,2.86428571428571
"1554",-72.00438,44.12683,6,914,168,249,3.83115
"1555",-71.97835,44.55846,4.8,983,122,297,3.2872
"1556",-72.53925,44.17593,5.4,948,136,378,3.371875
"1557",-72.88994,44.19109,4.3,1280,31,518,4.29878571428571
"1558",-72.9086,44.33003,4,1371,0,637,7.01285714285714
"1559",-72.37836,44.41783,4.4,1106,51,468,4.06835714285714
"1560",-72.74912,44.39627,5.6,1110,71,305,3.48129166666667
"1561",-72.06068,44.57789,4.8,1029,104,329,2.920375
"1562",-72.38795,44.55703,4.7,1136,50,436,4.04055555555555
"1563",-72.55137,44.61882,4.7,1129,64,403,2.835
"1564",-72.90992,44.60296,5.6,1192,26,333,3.738
"1565",-72.22561,44.62897,4,1194,29,520,4.85977777777778
"1566",-72.92767,44.73487,5.4,1281,15,408,4.655
"1567",-72.05935,44.83145,4.6,1104,65,388,4.44020833333333
"1568",-72.58211,44.76293,4.7,1251,20,379,3.68259090909091
"1569",-73.04874,44.09759,4.6,1292,5,610,4.10368181818182
"1570",-73.23202,44.16831,7.1,898,137,91,4.37335
"1571",-73.54423,44.16655,4.8,1104,74,546,4.61471428571429
"1572",-73.94477,44.16061,3.4,1125,40,710,3.94675
"1573",-73.77271,44.35574,5.7,985,105,447,3.81259090909091
"1574",-73.94015,44.29477,4.4,975,103,554,3.125
"1575",-73.44185,44.39699,6.5,944,125,312,4.08375
"1576",-73.42776,44.52278,7.2,849,161,101,4.45842857142856
"1577",-73.63484,44.59202,6.5,856,156,310,2.67041666666667
"1578",-73.96404,44.51509,5.3,982,110,529,4.966
"1579",-73.98188,44.71203,5.7,1055,97,418,4.58794444444444
"1580",-73.77882,44.77612,6.1,959,102,459,3.644375
"1581",-73.10306,44.97129,6.9,942,108,46,3.5340625
"1582",-73.46629,44.94221,6.7,871,142,81,4.90125
"1583",-74.09747,44.07944,3.5,1188,39,782,3.6975
"1584",-74.42339,44.07247,4.4,1123,77,593,3.08185714285714
"1585",-74.61786,44.14481,4.6,1124,75,565,5.73664285714285
"1586",-74.9647,44.12251,4.8,1083,87,486,3.46292857142857
"1587",-74.90596,44.35072,5.1,1107,81,431,3.02016666666667
"1588",-74.13928,44.36367,4.9,1019,101,487,3.34792857142857
"1589",-74.47272,44.3039,4.7,1074,76,507,2.95503571428571
"1590",-74.61176,44.2644,4.8,1092,77,497,4.30336363636364
"1591",-74.847,44.31112,5,1110,76,507,4.14708333333333
"1592",-74.17501,44.48976,4.9,1059,87,529,2.63653846153846
"1593",-74.48623,44.48438,5,1083,80,509,2.59168181818182
"1594",-74.31856,44.57503,5.2,1073,83,507,3.98528571428569
"1595",-74.87163,44.74614,6.4,971,135,141,3.17208333333333
"1596",-74.1299,44.78219,5.6,1166,63,545,3.35765
"1597",-73.77448,44.96085,6.7,858,146,212,3.30607142857143
"1598",-74.51925,44.90897,6.4,957,112,198,3.50694444444445
"1599",-75.13229,44.03496,4.9,1165,68,488,3.64085714285714
"1600",-75.28849,44.07573,6,1059,119,287,3.45325
"1601",-75.65907,44.05162,6.7,1025,158,216,4.11341666666667
"1602",-75.99825,44.03748,7.1,984,170,134,3.94508333333333
"1603",-75.13985,44.26422,5.8,1091,96,289,3.0725
"1604",-75.52513,44.29431,6.8,966,176,139,4.452
"1605",-75.88211,44.24819,7.2,990,188,130,3.65725
"1606",-75.1701,44.4379,6.1,988,131,182,4.0175
"1607",-75.16066,44.55558,6.1,963,114,233,3.31040909090909
"1608",-83.56775,44.37743,6.7,748,254,258,2.77666666666667
"1609",-83.64272,44.80754,6.4,746,257,238,3.46007142857143
"1610",-84.35704,44.06894,7,762,265,235,3.98314285714286
"1611",-84.79738,44.41971,6.2,748,243,349,7.88
"1612",-84.05693,44.49758,5.9,749,231,375,4.10857142857143
"1613",-84.54826,44.89794,6,833,222,384,4.38325
"1614",-85.39403,44.57375,6.3,795,255,339,4.44028571428572
"1615",-85.25787,44.79635,6.4,786,229,272,3.476
"1616",-85.83561,44.93703,7.3,836,167,201,4.55428571428571
"1617",-86.11398,44.23029,7.8,850,212,232,3.11961538461538
"1618",-85.98548,44.49588,7.1,859,187,248,3.17
"1619",-89.3053,44.14109,6.5,791,192,345,4.4194375
"1620",-89.57132,44.9773,5.2,844,114,432,4.92
"1621",-90.42595,44.37469,6.2,830,156,309,3.673875
"1622",-90.24766,44.83198,5.2,824,126,412,5.555
"1623",-91.74708,44.0982,7.6,802,164,206,4.56166666666667
"1624",-91.10912,44.21427,6.5,845,143,300,3.219
"1625",-93.76525,44.18863,7,767,158,341,6.545
"1626",-104.11741,44.34539,5.2,607,253,1768,4.8185
"1627",-104.37637,44.43317,5.9,596,289,1615,4.72744444444444
"1628",-104.7482,44.39128,6.9,424,499,1311,4.27866666666666
"1629",-104.31139,44.65712,6.5,570,332,1311,5.17057142857142
"1630",-104.36738,44.79377,6.9,501,391,1219,4.76928571428567
"1631",-105.17913,44.83752,7,424,486,1189,3.37
"1632",-106.07459,44.74191,7.4,343,627,1146,5.38508333333333
"1633",-106.71665,44.91556,7,412,521,1234,6.495
"1634",-107.19251,44.098,1.8,612,236,2526,4.35321428571428
"1635",-107.02434,44.46948,1.1,625,181,2682,4.21242857142857
"1636",-107.08368,44.5373,1.1,643,185,2600,1.752
"1637",-107.33321,44.59016,0.1,733,171,2725,1.61383333333333
"1638",-107.58594,44.71851,0.3,715,166,2609,3.236375
"1639",-107.77892,44.8505,0.7,759,153,2755,5.935
"1640",-107.91204,44.85162,1.5,735,195,2560,1.46166666666667
"1641",-109.43814,44.01657,0.4,505,250,2621,1.9025
"1642",-109.49778,44.15821,1.2,657,191,2647,1.42375
"1643",-109.74312,44.2901,1.1,728,212,2514,1.4025
"1644",-109.613,44.65225,1.3,724,226,2438,6.185
"1645",-110.06465,44.07141,0.8,959,255,2407,3.98842857142857
"1646",-110.62525,44.07489,0.4,1281,195,2560,2.1107
"1647",-110.92604,44.2159,1.2,1271,209,2365,2.094
"1648",-110.44023,44.30098,0.8,979,253,2499,1.384
"1649",-122.15765,43.09312,5,1348,391,1684,1.70269444444444
"1650",-110.30911,44.65806,0,769,215,2630,1.8319
"1651",-110.73457,44.66246,1.4,901,284,2240,1.7675
"1652",-109.98325,44.79159,0.1,778,173,2731,5.7975
"1653",-110.62513,44.79317,-0.1,843,216,2560,1.89
"1654",-110.11007,44.92577,1.7,537,323,2164,1.57721428571428
"1655",-110.30767,44.9294,2.6,385,439,2054,6.13
"1656",-110.93478,44.92842,0.7,1205,158,2530,1.5935
"1657",-111.38968,44.21449,3.7,712,387,1870,4.23088888888889
"1658",-111.32149,44.70547,0.8,1012,158,2592,1.60328571428571
"1659",-111.82927,44.79042,0.3,872,145,2671,1.6253125
"1660",-112.75464,44.33593,1.2,604,182,2728,4.34228571428571
"1661",-113.88305,44.17819,2.5,430,434,2194,7.725
"1662",-113.78629,44.93815,3.4,542,304,2231,3.73854166666667
"1663",-114.80207,44.27822,2.2,729,331,2364,4.81342857142857
"1664",-114.67522,44.54235,1.6,831,275,2548,1.41
"1665",-114.85197,44.77926,5.4,578,497,1731,4.0673
"1666",-114.52876,44.90454,2.3,674,266,2362,1.1055
"1667",-115.6846,44.1558,5.1,915,382,1918,1.40333333333333
"1668",-115.75112,44.29371,3.7,1112,297,2232,1.256
"1669",-115.12025,44.42261,2.6,1024,370,2119,1.05833333333333
"1670",-115.17061,44.56489,2.1,1209,277,2377,0.476
"1671",-115.7418,44.65483,2.9,1121,305,1999,1.655
"1672",-115.93245,44.20029,8.3,648,645,1142,4.15792307692308
"1673",-117.64432,44.45377,6.3,447,504,1463,2.98711111111111
"1674",-117.2691,44.97059,5.7,1128,399,1554,2.38795454545455
"1675",-118.37694,44.18379,5.7,582,603,1463,2.050875
"1676",-118.11106,44.31054,5.6,490,541,1560,1.1245
"1677",-118.705,44.30084,3.4,925,292,2408,1.1575
"1678",-118.42006,44.43599,4.3,863,359,1981,1.52905882352941
"1679",-118.12336,44.55413,6.4,437,583,1372,3.51395454545455
"1680",-118.71864,44.54135,6.1,612,441,1615,2.1085
"1681",-118.46936,44.68224,5.3,666,464,1615,0.870714285714285
"1682",-118.74334,44.78961,5.4,653,420,1646,1.272
"1683",-118.45852,44.92395,5,681,399,1615,2.005375
"1684",-119.96997,44.07727,7.3,378,607,1372,7.935
"1685",-119.3276,44.27177,6.6,387,586,1463,1.09292857142857
"1686",-119.39269,44.36823,5.8,461,455,1737,2.39225
"1687",-119.59139,44.37841,6.3,489,438,1798,0.531642857142858
"1688",-119.94075,44.43179,5.1,694,392,1754,3.9306875
"1689",-119.02791,44.64778,6.4,472,460,1554,2.06976315789474
"1690",-119.63999,44.84551,9.4,397,636,945,5.25158333333333
"1691",-119.41481,45.01026,8.5,385,618,975,2.30763888888889
"1692",-120.23405,44.0521,6.6,409,505,1676,3.75831578947368
"1693",-120.52977,44.17636,8,260,736,1027,8.7048
"1694",-120.21659,44.29179,5.7,532,506,1524,0.495125
"1695",-120.59909,44.28133,7.6,330,647,1250,6.5363125
"1696",-120.87563,44.26963,8.2,284,715,1006,6.22111111111111
"1697",-120.55425,44.40509,6.8,446,541,1463,0.424571428571428
"1698",-120.25067,44.56916,8.8,366,596,1067,7.39714285714286
"1699",-120.87503,44.51634,8.9,305,752,853,4.36335714285714
"1700",-120.54112,44.66637,8.2,409,576,1104,5.06344444444444
"1701",-120.05746,44.82274,9.9,352,669,823,6.384
"1702",-120.93005,44.75557,9.8,285,781,640,7.254
"1703",-121.35304,44.22256,8.1,290,757,1006,5.91338888888889
"1704",-121.55561,44.34299,8,377,739,945,0.24
"1705",-121.73349,44.32524,6.1,1121,396,1341,1.4536
"1706",-121.48337,44.4593,7.8,456,623,1097,0.208642857142857
"1707",-121.49118,44.71743,8.2,544,597,1006,0.193333333333333
"1708",-121.21724,44.90521,8.9,408,659,924,7.508
"1709",-121.78721,44.81426,5.3,1943,243,1219,1.49618181818182
"1710",-121.28624,44.95763,8.4,394,655,853,5.91244444444444
"1711",-121.9189,44.91266,6.8,1833,256,1189,2.1334375
"1712",-122.2726,44.02734,8.1,2020,237,1158,2.10461538461539
"1713",-122.99811,44.09703,11.2,1279,416,305,2.33555555555555
"1714",-121.99888,44.17121,8.5,1916,277,1006,2.544725
"1715",-122.40755,44.13861,10.7,1876,358,610,2.47966666666667
"1716",-122.71978,44.243,11.1,1770,305,579,1.96515
"1717",-122.89017,44.23003,10.8,1346,364,549,2.457575
"1718",-122.62035,44.36594,10.8,1506,337,305,2.27396
"1719",-122.06508,44.41897,6.3,2493,189,1433,2.15806818181818
"1720",-123.02728,44.22102,11.4,1090,490,118,2.20525
"1721",-122.67886,44.57023,10.3,1574,306,305,2.40459375
"1722",-122.47037,44.61721,8,2500,174,1067,2.88746666666667
"1723",-122.409,44.76077,9.8,1783,264,352,2.23627083333333
"1724",-122.54056,44.86603,8.3,2263,157,853,2.09572222222222
"1725",-122.75373,44.85904,11,1345,356,183,1.99642857142857
"1726",-122.12897,44.91423,8.2,2126,289,335,2.71521428571429
"1727",-122.40601,45.01315,8.8,1913,204,518,2.00858333333333
"1728",-123.77692,44.01482,10.9,2093,318,305,2.87333333333333
"1729",-123.51208,44.17749,11,1592,441,478,2.85571428571428
"1730",-123.85451,44.27,11.1,2164,305,274,3.667375
"1731",-123.57652,44.41382,10.8,1827,404,152,3.2609375
"1732",-123.85514,44.51686,10.4,2239,235,152,2.65821052631579
"1733",-123.58478,44.66893,10.4,1876,363,332,2.18938888888889
"1734",-123.91758,44.76541,10.8,1840,209,30,2.71954166666667
"1735",-123.44385,44.90643,10,2160,353,457,2.30755263157895
"1736",-123.99578,44.96233,10.1,2236,138,61,2.77257692307692
"1737",-67.11466,45.02692,6.4,1150,127,48,2.19811111111111
"1738",-67.28885,45.08764,6.2,1153,164,103,2.484625
"1739",-67.66224,45.0835,5.6,1152,159,90,2.72352631578947
"1740",-67.82374,45.01369,5.5,1147,157,97,2.25463157894737
"1741",-67.47939,45.29761,6,1133,157,87,2.6202619047619
"1742",-67.75631,45.37317,5.3,1144,142,140,1.96552631578947
"1743",-67.83639,45.46057,5.2,1132,129,141,2.11697826086957
"1744",-67.64817,45.5126,5.6,1098,133,99,2.57041304347826
"1745",-68.00372,45.51395,5,1165,106,209,3.71241666666667
"1746",-67.83048,45.72897,5.1,1085,115,161,2.88783333333333
"1747",-67.80049,45.84916,4.9,1064,125,149,2.11738
"1748",-67.99792,45.9265,4.6,1030,113,192,2.5465
"1749",-68.00227,45.09627,5.2,1120,143,126,3.25055
"1750",-68.18843,45.02623,5.1,1103,140,112,2.67528571428571
"1751",-68.35926,45.09678,5.1,1095,141,151,2.04847619047619
"1752",-68.72112,45.10166,5.4,1065,145,63,3.2589375
"1753",-68.91342,45.04273,5.9,1060,159,50,3.51869230769231
"1754",-68.32555,45.24184,5.2,1112,133,131,2.57163333333333
"1755",-68.70902,45.24382,5.3,1096,148,63,2.59725
"1756",-68.12337,45.28229,5.2,1123,120,108,2.47047222222222
"1757",-68.52858,45.30739,5.1,1107,134,145,2.53170588235294
"1758",-68.88495,45.30455,4.8,1085,120,155,3.67813636363636
"1759",-68.17993,45.4531,5.2,1142,115,135,3.6551875
"1760",-68.85062,45.44585,4.8,1085,114,181,2.585
"1761",-68.35824,45.51379,5.2,1088,124,97,2.12552380952381
"1762",-68.71957,45.50713,4.8,1061,114,148,3.06395454545455
"1763",-68.16827,45.7219,5,1104,119,134,2.353
"1764",-68.3362,45.65681,4.9,1099,111,174,2.89186111111111
"1765",-68.65342,45.74006,4.8,1046,112,136,2.76533333333333
"1766",-68.73888,45.66812,4.8,1050,109,144,2.41683333333333
"1767",-68.87843,45.70991,4.7,1043,112,150,2.77656666666667
"1768",-68.10142,45.86039,4.6,1053,105,212,2.58480769230769
"1769",-68.9118,45.87344,2.3,1235,12,650,3.3573125
"1770",-68.35057,45.93098,4.4,1074,102,219,5.7125
"1771",-68.71186,45.94118,4,1045,88,227,2.62770833333333
"1772",-69.07129,45.09566,4.9,1089,120,223,3.6173
"1773",-69.25336,45.02373,5.1,1081,133,190,2.70571428571429
"1774",-69.42132,45.10172,4.6,1095,122,210,2.65125
"1775",-69.78323,45.10391,3.9,1189,32,422,4.0965
"1776",-69.98171,45.02846,4.3,1131,53,369,3.43063333333333
"1777",-69.45365,45.22898,4.8,1125,116,225,2.54155555555556
"1778",-69.84447,45.12038,3.5,1204,26,474,2.53510714285714
"1779",-69.13628,45.40642,5,1104,117,143,3.69508333333333
"1780",-69.58801,45.32253,3.5,1185,92,353,3.431375
"1781",-69.93826,45.3017,3.9,1052,83,383,2.5791875
"1782",-69.30073,45.51996,2.9,1227,63,421,3.53259090909091
"1783",-69.967,45.46348,3.8,969,88,362,2.66126923076923
"1784",-69.08082,45.51768,3.2,1209,52,427,2.658875
"1785",-69.3788,45.58739,2.6,1212,50,435,6.123
"1786",-69.77424,45.52294,3.4,1014,78,387,5.145
"1787",-69.24309,45.72653,3.3,1051,67,359,3.06605
"1788",-69.60327,45.72532,3.6,1022,68,377,3.30071428571428
"1789",-69.78176,45.65119,3.5,1034,44,499,3.16509090909091
"1790",-69.96426,45.71618,3.4,1015,71,358,2.08546153846154
"1791",-69.97743,44.88558,5.1,1113,70,354,2.87458823529412
"1792",-69.43355,45.94282,3.6,977,107,185,2.26253125
"1793",-69.77951,45.92663,3.5,1026,63,354,5.37
"1794",-70.12847,45.09139,3.1,1199,29,499,4.203
"1795",-70.29526,45.02173,2.2,1380,0,786,3.83855555555556
"1796",-70.50589,45.09167,3.9,1006,92,409,2.22682142857143
"1797",-70.82722,45.08464,3,1201,14,621,3.0201
"1798",-70.50962,45.23703,3.7,1009,83,404,2.981125
"1799",-70.86291,45.22474,2.3,1625,0,796,2.6222
"1800",-70.31325,45.30214,3.2,1046,63,494,2.73230769230769
"1801",-70.68817,45.284,2.4,1264,4,601,2.59742857142857
"1802",-70.29388,45.43478,3.7,984,93,340,2.90877272727273
"1803",-70.14058,45.52209,2.8,1243,0,574,2.53706666666667
"1804",-70.50823,45.48977,2.4,1173,6,532,3.60725
"1805",-70.32749,45.72956,2.8,1209,0,529,3.78454545454545
"1806",-70.4884,45.65138,3.1,1247,12,569,4.1965
"1807",-70.14035,45.92897,2.7,1198,14,504,4.02975
"1808",-71.02501,45.02409,3.4,1120,31,539,5.0981875
"1809",-71.1957,45.08052,2.9,1335,0,673,4.09263636363636
"1810",-71.32952,45.0189,3.5,1194,7,527,2.48488888888889
"1811",-70.99558,45.29734,2.1,1243,0,636,3.59479166666667
"1812",-84.43848,45.13948,5.7,770,257,304,3.52161111111111
"1813",-84.80032,45.07156,5.9,858,221,417,3.21041666666667
"1814",-84.3646,45.3635,6.3,756,255,237,4.88927777777778
"1815",-84.91304,45.50373,6.2,779,237,226,3.76
"1816",-84.20772,45.57199,6.3,752,208,223,3.4575
"1817",-87.8902,45.91802,5,762,178,390,4.06225
"1818",-88.898,45.07641,5.3,817,161,414,3.08471428571428
"1819",-88.02198,45.66209,5.3,764,190,326,4.49325
"1820",-122.02871,43.08933,5.3,969,455,1672,0.49115
"1821",-88.25817,45.85391,4.7,763,177,380,3.35238888888889
"1822",-89.89821,45.78775,4.2,780,131,506,2.87938888888889
"1823",-90.08992,45.32748,4.4,803,137,489,5.5925625
"1824",-90.32311,45.48544,4.5,803,136,473,4.515875
"1825",-91.22088,45.5269,5.2,825,139,351,4.23244444444444
"1826",-91.7552,45.87872,4.9,765,153,389,3.19963636363636
"1827",-92.33537,45.10069,5.8,779,135,349,3.85028571428572
"1828",-93.09808,45.58063,5.7,756,136,298,4.3145
"1829",-93.59851,45.93434,5,726,142,379,5.34
"1830",-94.13627,45.88325,5.4,698,173,356,3.54144444444444
"1831",-95.68701,45.22803,6.4,644,244,318,5.265
"1832",-104.29324,45.51831,6.6,387,479,1161,2.57
"1833",-105.83465,45.23971,7.5,346,574,1120,4.08865
"1834",-106.53414,45.28478,7.2,376,575,1122,4.7609
"1835",-106.02818,45.7395,7.2,366,552,1103,4.81359090909091
"1836",-107.04263,45.27673,6.5,526,421,1358,3.41466666666666
"1837",-108.44791,45.35048,6.1,541,251,1980,1.52666666666667
"1838",-109.21628,45.05312,5.5,589,285,1914,3.3327
"1839",-109.72777,45.01023,0,973,155,2761,1.8089
"1840",-109.97468,45.50855,2.7,770,176,2467,1.5175625
"1841",-110.40375,45.04524,2.3,583,287,2320,1.816375
"1842",-110.04641,45.3748,1,867,160,2407,3.47633333333333
"1843",-111.06703,45.07014,0.4,1080,107,2731,1.472
"1844",-111.83537,45.28539,5.1,430,396,1788,3.86878571428571
"1845",-111.25212,45.42602,4,623,279,1848,2.91434615384615
"1846",-111.89892,45.42503,2.7,771,183,2246,3.17171428571429
"1847",-112.15407,45.28799,4.5,475,301,1973,4.51411111111111
"1848",-113.41469,45.04487,2.7,557,350,2158,3.964
"1849",-113.48335,45.30982,2.5,467,392,2081,3.79861111111111
"1850",-113.05833,45.81095,3.1,401,373,1912,2.1235
"1851",-114.58697,44.99399,3,719,292,2226,2.47595
"1852",-114.82964,45.26896,-0.1,1237,160,2588,1.39541666666667
"1853",-114.95467,45.58415,4.4,979,271,1520,1.77466666666667
"1854",-114.86683,45.76545,3,1095,213,1914,2.57810714285714
"1855",-115.2701,44.97553,0.5,1174,185,2498,1.616
"1856",-115.4127,45.0102,1.4,961,291,2273,3.0453125
"1857",-115.73334,45.14806,1.4,866,280,2195,2.03075
"1858",-115.21843,45.22702,1.7,858,296,2083,2.05103571428571
"1859",-115.85369,45.24175,2.8,966,291,1977,0.85525
"1860",-115.1432,45.40626,2.3,894,268,1892,2.48466666666667
"1861",-115.78283,45.63998,1.6,1086,203,2006,1.81483333333333
"1862",-115.52209,45.64476,1.7,1060,206,1999,0.98290909090909
"1863",-115.84902,45.73443,3.5,887,244,1860,2.256525
"1864",-115.19746,45.9069,4.3,1017,210,1707,1.79825
"1865",-116.98449,45.10457,4.6,1219,348,1737,1.72867857142857
"1866",-116.65667,45.48181,4.2,876,214,1981,1.77375
"1867",-116.10417,45.60398,5.4,950,248,1570,2.73053846153846
"1868",-116.60758,45.9653,8,550,412,1036,2.25316666666667
"1869",-117.53487,45.08542,4.4,968,351,1732,1.57728571428571
"1870",-117.11425,45.20816,1.5,1162,165,2347,1.36671428571428
"1871",-117.67782,45.18394,5.2,946,325,1554,2.3463125
"1872",-117.58422,45.3261,5.8,874,374,1158,1.86289130434783
"1873",-117.59078,45.56071,6.1,606,401,1352,3.13484375
"1874",-117.34041,45.70727,9.1,587,631,396,1.08615
"1875",-117.94711,45.64161,7.2,678,504,1036,2.34388636363636
"1876",-117.04544,45.84905,6.6,522,334,1545,1.57661764705882
"1877",-117.66244,45.81303,8.3,645,476,1097,1.69664285714285
"1878",-117.38274,45.95133,8.9,534,517,853,2.89472222222222
"1879",-117.74302,45.93257,6.9,784,351,1463,1.42047727272727
"1880",-117.95333,45.88383,5.7,1204,288,1402,1.96769444444444
"1881",-118.17086,45.06744,5.1,774,389,1707,1.09905555555556
"1882",-118.88168,45.10939,6.9,483,570,1061,1.29472727272727
"1883",-118.80629,45.01028,7.1,487,545,1158,1.1176875
"1884",-118.29912,45.16631,5.1,752,355,1737,1.69820588235294
"1885",-118.49882,45.17577,5.9,606,423,1463,2.03584210526316
"1886",-118.64035,45.28046,6,670,388,1372,0.642777777777778
"1887",-118.84314,45.22915,5.8,662,390,1494,1.5685
"1888",-118.53386,45.40169,7.4,704,452,975,2.342875
"1889",-118.20615,45.5065,5.8,914,338,1433,1.2321
"1890",-119.13474,45.10311,6.4,629,410,1433,2.412875
"1891",-119.52889,45.11032,6.7,515,454,1372,2.47476666666667
"1892",-120.45909,45.78876,10.8,341,781,122,2.886875
"1893",-120.72371,45.887,8.2,483,658,701,2.80662
"1894",-120.5398,45.87197,9.8,374,736,396,3.84475
"1895",-121.64889,45.0564,5.5,1266,277,1494,2.62269230769231
"1896",-121.5668,45.19936,6.1,1146,329,1219,1.65760869565217
"1897",-121.91564,45.30661,7.4,2212,181,884,2.42794444444444
"1898",-121.42401,45.44837,7.3,733,451,1006,2.902
"1899",-121.63848,45.45107,6.7,2217,205,1067,2.19617391304348
"1900",-121.62556,45.6929,9.5,960,489,366,2.39165217391305
"1901",-121.36182,45.83136,8,919,508,692,2.29745454545454
"1902",-121.98261,45.79731,8,2922,191,884,2.44002777777778
"1903",-121.69381,45.89314,6.3,2238,186,1189,2.350275
"1904",-122.25685,45.01275,7.2,2748,166,1189,2.54670454545455
"1905",-122.20064,45.16113,8.9,1970,191,579,2.38110714285714
"1906",-122.46812,45.24956,10.6,1492,310,253,1.22733333333333
"1907",-122.82264,45.35359,11.6,1090,425,91,2.36865217391304
"1908",-122.19598,45.39254,10.1,1820,238,305,1.78616666666667
"1909",-122.06709,45.65358,9.3,2473,196,457,1.87595833333333
"1910",-122.411,45.74844,10.3,2032,215,213,2.56030769230769
"1911",-122.5537,45.69436,11.2,1236,359,83,2.264
"1912",-122.99616,45.6808,9.6,1548,343,335,3.18125
"1913",-122.27972,45.8555,9.8,2866,210,183,2.76106666666667
"1914",-122.62861,45.95304,10.4,1854,260,213,3.76607142857143
"1915",-123.3683,45.0578,11.3,1307,483,122,2.68924074074074
"1916",-123.73062,45.15001,8.7,2486,153,520,2.41778260869565
"1917",-123.83606,45.23041,10.1,2457,158,152,3.35096875
"1918",-123.22389,45.32129,11.3,1242,467,91,3.90710714285714
"1919",-123.44955,45.31196,8.5,2474,242,610,2.205975
"1920",-123.72911,45.34656,8.5,3103,104,610,2.62295454545455
"1921",-123.17265,45.45287,10.9,1200,463,112,2.12553571428571
"1922",-123.27925,45.54235,8.7,1879,297,457,2.662125
"1923",-123.43962,45.51015,8,3121,153,632,1.979
"1924",-123.79913,45.60527,8.9,3701,108,638,2.1185
"1925",-123.16939,45.6555,10.6,1240,442,122,2.10856896551724
"1926",-123.59774,45.64491,9.3,3784,157,457,3.27
"1927",-123.53373,45.74865,8.4,3948,118,884,2.34525
"1928",-123.87846,45.84248,8.9,4375,88,457,3.85864285714286
"1929",-123.18083,45.7991,9.6,1393,386,235,2.105225
"1930",-123.9559,45.94788,10,2373,125,213,1.7031
"1931",-67.80277,46.14358,4.7,1010,120,164,2.752
"1932",-67.97624,46.34433,4,1070,89,243,3.63216666666667
"1933",-68.35503,46.07986,4.1,1048,91,259,4.67720833333333
"1934",-68.7074,46.07963,4.2,1022,106,195,2.60243181818182
"1935",-68.16435,46.14429,4,1022,98,234,3.62917647058823
"1936",-68.52574,46.14551,3.8,1054,82,266,2.09402380952381
"1937",-68.89571,46.14397,3.6,989,112,241,2.7622
"1938",-68.15895,46.2751,3.9,1023,111,186,2.231275
"1939",-68.34068,46.34162,3.4,996,99,254,2.779
"1940",-68.71664,46.35337,3.8,1009,99,267,2.11976315789474
"1941",-68.88077,46.26856,3.8,1003,106,257,2.236375
"1942",-68.30626,46.49467,3.4,968,116,181,1.925325
